id,created_at,client_name,client_phone,car_brand,car_model,car_year,vin,status_admin,status_client,status_supplier,location,visible_to_client,is_archived,status_updated_at
1081,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN176734574204580,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1082,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,E-Class,2020,VIN176734574204581,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1083,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,A6,2020,VIN176734574204582,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1084,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,X5,2020,VIN176734574204583,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1085,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,E-Class,2020,VIN176734574204584,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1086,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,X5,2020,VIN176734574204585,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1087,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN176734574204586,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1088,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Camry,2020,VIN176734574204587,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1089,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN176734574204588,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1090,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,A6,2020,VIN176734574204589,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1091,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Vesta,2020,VIN176734574204590,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1092,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN176734574204591,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1093,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN176734574204592,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1094,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN176734574204593,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1095,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN176734574204594,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1096,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,E-Class,2020,VIN176734574204595,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1097,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN176734574204596,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1098,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,A6,2020,VIN176734574204597,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1099,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN176734574204598,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1100,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Solaris,2020,VIN176734574204599,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1101,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN1767345742045100,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1102,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Vesta,2020,VIN1767345742045101,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1103,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Rio,2020,VIN1767345742045102,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1104,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Rio,2020,VIN1767345742045103,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1105,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Solaris,2020,VIN1767345742045104,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1106,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,E-Class,2020,VIN1767345742045105,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1107,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045106,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1108,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,X5,2020,VIN1767345742045107,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1109,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Camry,2020,VIN1767345742045108,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1110,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,A6,2020,VIN1767345742045109,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1111,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045110,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1112,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Camry,2020,VIN1767345742045111,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1113,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Solaris,2020,VIN1767345742045112,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1114,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,A6,2020,VIN1767345742045113,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1115,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Solaris,2020,VIN1767345742045114,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1116,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Rio,2020,VIN1767345742045115,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1117,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,A6,2020,VIN1767345742045116,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1118,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045117,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1119,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Solaris,2020,VIN1767345742045118,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1120,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Solaris,2020,VIN1767345742045119,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1121,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,E-Class,2020,VIN1767345742045120,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1122,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Solaris,2020,VIN1767345742045121,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1123,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045122,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1124,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045123,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1125,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN1767345742045124,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1126,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Solaris,2020,VIN1767345742045125,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1127,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,E-Class,2020,VIN1767345742045126,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1128,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,X5,2020,VIN1767345742045127,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1129,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045128,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1130,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,E-Class,2020,VIN1767345742045129,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1131,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Vesta,2020,VIN1767345742045130,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1132,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045131,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1133,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045132,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1134,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN1767345742045133,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1135,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN1767345742045134,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1136,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Camry,2020,VIN1767345742045135,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1137,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Vesta,2020,VIN1767345742045136,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1138,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Camry,2020,VIN1767345742045137,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1139,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,E-Class,2020,VIN1767345742045138,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1140,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Solaris,2020,VIN1767345742045139,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1141,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Solaris,2020,VIN1767345742045140,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1142,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,E-Class,2020,VIN1767345742045141,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1143,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045142,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1144,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Rio,2020,VIN1767345742045143,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1145,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,X5,2020,VIN1767345742045144,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1146,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN1767345742045145,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1147,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Camry,2020,VIN1767345742045146,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1148,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045147,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1149,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,E-Class,2020,VIN1767345742045148,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1150,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Camry,2020,VIN1767345742045149,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1151,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Rio,2020,VIN1767345742045150,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1152,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045151,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1153,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045152,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1154,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN1767345742045153,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1155,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,E-Class,2020,VIN1767345742045154,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1156,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045155,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1157,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045156,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1158,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045157,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1159,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045158,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1160,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Solaris,2020,VIN1767345742045159,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1161,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045160,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1162,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045161,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1163,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Camry,2020,VIN1767345742045162,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1164,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN1767345742045163,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1165,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Solaris,2020,VIN1767345742045164,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1166,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045165,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1167,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045166,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1168,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Vesta,2020,VIN1767345742045167,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1169,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Vesta,2020,VIN1767345742045168,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1170,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,E-Class,2020,VIN1767345742045169,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1171,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045170,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1172,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,A6,2020,VIN1767345742045171,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1173,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045172,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1174,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN1767345742045173,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1175,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Camry,2020,VIN1767345742045174,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1176,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Rio,2020,VIN1767345742045175,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1177,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045176,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1178,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045177,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1179,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Camry,2020,VIN1767345742045178,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1180,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Vesta,2020,VIN1767345742045179,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1181,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045180,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1182,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045181,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1183,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,A6,2020,VIN1767345742045182,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1184,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Camry,2020,VIN1767345742045183,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1185,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045184,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1186,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Rio,2020,VIN1767345742045185,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1187,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045186,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1188,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045187,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1189,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045188,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1190,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Rio,2020,VIN1767345742045189,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1191,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN1767345742045190,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1192,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN1767345742045191,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1193,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Rio,2020,VIN1767345742045192,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1194,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN1767345742045193,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1195,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Camry,2020,VIN1767345742045194,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1196,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN1767345742045195,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1197,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN1767345742045196,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1198,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN1767345742045197,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1199,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Solaris,2020,VIN1767345742045198,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1200,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045199,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1201,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045200,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1202,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045201,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1203,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045202,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
